id,ffpDate,gender,age,flyTimes,lastToEnd,averageDiscount,distance,elitePoint,days
7328,2013/01/13,男,37,9,86,0.732296572,33894,0,442
12466,2008/08/18,男,38,37,19,0.728929547,34051,0,2051
8900,2007/04/27,男,46,18,36,0.567647853,43726,0,2530
46180,2007/04/01,女,35,18,32,0.697650845,35583,0,2556
36598,2006/03/08,女,39,20,138,0.805757546,30810,0,2945
9005,2010/03/02,女,43,34,14,0.603909807,41112,0,1490
13870,2010/12/13,男,30,27,42,0.590188204,42082,0,1204
26455,2010/11/14,男,70,11,208,1.346214971,18449,0,1233
44622,2006/05/08,男,44,25,13,0.754202599,32932,0,2884
24524,2012/09/13,男,56,35,6,0.724824638,34272,1213,564
35010,2012/12/12,男,65,37,2,0.895054767,27754,1429,474
15517,2012/04/23,男,34,11,408,0.854545455,29073,0,707
29790,2007/11/01,男,45,11,74,1.452599088,17106,0,2342
42711,2012/06/13,女,28,21,45,0.725309654,34264,0,656
23282,2011/03/11,男,66,32,25,0.67846809,36634,0,1116
25429,2012/12/20,男,38,17,58,0.88710161,28019,0,466
43630,2009/04/30,男,41,22,3,0.73952099,33611,0,1796
52628,2009/12/07,男,38,21,10,0.934102439,26611,0,1575
39251,2008/12/02,男,60,37,33,0.826713445,30071,0,1945
43508,2013/03/22,女,26,30,3,0.554407796,44841,0,374
33539,2012/07/08,男,48,33,39,0.656882149,37853,0,631
60989,2012/10/30,男,57,16,41,0.669375,37152,0,517
12343,2008/07/22,男,51,26,133,0.656634014,37873,0,2078
54984,2006/10/16,男,60,28,90,0.577340747,43076,0,2723
54911,2006/08/16,男,47,27,26,0.792277795,31390,0,2784
40956,2010/12/18,男,47,20,250,0.976811076,25460,0,1199
44498,2011/08/20,男,38,19,178,0.722640923,34416,0,954
60509,2012/05/15,男,41,19,10,0.754654246,32957,0,685
49987,2011/04/02,男,68,23,96,0.748302999,33241,0,1094
19878,2012/07/18,男,28,10,216,0.657636594,37831,0,621
990,2007/01/15,男,43,26,2,0.803573389,30965,0,2632
42257,2012/08/12,男,37,16,4,0.833371178,29859,0,596
55013,2006/11/21,男,59,17,37,1.139335684,21842,0,2687
42709,2012/12/03,男,48,32,9,0.737704393,33734,1372,483
23910,2011/12/04,男,57,25,57,0.731883508,34011,0,848
45392,2012/05/08,男,31,36,1,0.731793462,34018,1245,692
61346,2013/01/13,男,42,18,76,0.658181794,37823,0,442
3065,2008/02/24,男,39,18,111,0.806822763,30857,0,2227
56658,2007/08/03,男,31,35,12,0.672750554,37018,0,2432
53574,2006/03/25,男,57,28,4,0.598979989,41578,0,2928
10277,2008/12/03,男,38,16,60,0.715725206,34797,0,1944
53943,2006/03/24,男,54,17,90,0.553381912,45013,0,2929
47240,2005/05/01,男,42,43,26,0.565575006,44043,0,3256
15728,2012/06/25,男,49,22,5,0.853039964,29201,0,644
9529,2006/01/27,男,46,14,133,0.920285197,27069,0,2985
37477,2010/10/05,男,36,29,33,0.551208568,45194,1440,1273
41242,2011/03/14,男,49,23,26,0.796705043,31269,0,1113
50152,2011/03/16,男,32,14,12,0.867410089,28723,0,1111
51643,2012/09/14,女,40,20,12,0.597942263,41672,0,563
2402,2007/08/01,女,39,13,91,1.138111157,21897,0,2434
34689,2009/11/29,男,35,39,59,0.861588607,28931,609,1583
53863,2006/04/04,男,48,26,28,0.63179443,39461,0,2918
28787,2012/07/31,男,42,59,6,1.112033898,22420,8550,608
40466,2010/08/31,男,45,18,14,0.712167952,35010,0,1308
50197,2012/06/23,男,52,19,41,0.856454161,29113,0,646
54626,2006/01/18,男,37,20,18,0.847635523,29423,0,2994
59988,2012/01/31,男,64,12,136,0.809827933,30802,0,790
47903,2007/11/22,男,63,5,80,0.949512789,26272,0,2321
60438,2012/03/01,男,44,39,382,0.80173389,31115,0,760
581,2006/01/28,男,46,33,24,0.669089154,37284,0,2984
49489,2010/01/29,男,35,21,22,0.935331234,26673,0,1522
27001,2007/01/06,男,50,14,13,0.626684753,39810,0,2641
48841,2008/12/03,男,41,22,13,0.88334667,28243,0,1944
18173,2007/10/08,男,48,21,29,1.031883039,24179,0,2366
8798,2008/01/22,男,47,22,2,0.757474196,32940,0,2260
9106,2010/12/20,男,33,44,291,0.880255768,28346,273,1197
38698,2008/11/26,男,53,21,43,0.943325016,26451,0,1951
52038,2012/11/07,男,32,40,24,0.664026665,37577,1905,509
59280,2011/04/29,男,33,19,87,0.636092077,39228,0,1067
46195,2007/04/01,男,38,18,99,0.867646732,28760,0,2556
50430,2011/07/18,男,47,10,6,0.742221033,33624,0,987
61619,2009/04/23,男,39,25,1,0.748916194,33327,0,1803
34706,2010/02/09,男,66,15,8,0.697692523,35775,0,1511
20430,2005/10/10,男,40,19,14,0.816832908,30558,0,3094
50786,2012/03/26,男,55,18,97,1.021077477,24446,0,735
51930,2012/08/07,男,40,24,79,0.805187849,31009,0,601
60802,2012/08/25,男,47,13,181,0.79341923,31472,0,583
39439,2008/09/03,男,31,19,24,0.867981926,28770,0,2035
53179,2010/02/24,女,44,34,28,0.384769887,64903,0,1496
35987,2006/03/31,男,52,9,269,1.473311114,16952,0,2922
21482,2008/06/20,男,41,27,3,0.658138652,37951,0,2110
50465,2012/01/15,男,54,34,41,0.698077138,35780,0,806
38859,2007/12/17,男,55,27,160,0.750020117,33305,0,2296
38219,2005/07/13,男,37,25,2,0.689754798,36215,0,3183
17290,2010/05/20,男,31,14,22,0.623776873,40049,0,1411
29301,2005/08/29,男,52,9,13,1.365904866,18290,0,3136
20308,2005/05/30,男,60,33,10,0.744814152,33549,0,3227
39485,2010/01/10,男,45,17,10,1.153158891,21669,0,1541
8067,2011/04/29,男,37,30,300,0.716701557,34871,0,1067
39658,2008/10/12,男,48,32,16,0.636440212,39272,0,1996
20223,2005/03/19,男,59,22,10,0.770116773,32456,0,3299
13756,2010/11/14,男,42,26,6,0.63987636,39065,0,1233
41423,2011/10/25,女,48,43,8,0.778082729,32129,1064,888
51354,2012/03/08,男,34,24,3,0.741896311,33697,0,753
48797,2010/03/03,男,45,21,20,0.794909866,31453,0,1489
58296,2010/06/07,男,51,21,81,0.939092172,26624,0,1393
19141,2006/12/03,男,42,17,327,0.730245021,34242,0,2675
17533,2011/06/22,男,48,12,37,0.667877404,37440,0,1013
11341,2005/10/24,男,49,27,57,0.641525911,38980,0,3080
37259,2007/11/04,女,35,18,108,0.744479207,33593,0,2339
30940,2010/06/07,男,31,29,19,0.659174704,37950,0,1393
31605,2011/02/27,男,47,20,121,0.874201845,28616,0,1128
6257,2012/10/18,男,34,30,13,0.64746959,38638,1466,529
42666,2012/11/07,男,51,18,61,1.398396,17899,462,509
29086,2005/02/04,女,42,15,61,1.01696742,24616,0,3342
44583,2006/05/22,男,47,28,73,0.703668662,35577,0,2870
11499,2007/06/11,男,37,17,112,0.782287143,32005,0,2485
3838,2011/06/09,男,31,24,142,0.659689616,37953,0,1026
22889,2011/08/11,男,30,31,12,0.63318506,39544,0,963
57903,2012/05/22,男,59,30,38,0.793500555,31555,0,678
41862,2011/12/01,男,30,22,106,0.709129216,35313,0,851
47761,2007/11/11,男,45,27,58,0.761905993,32870,525,2332
29134,2005/03/18,男,47,17,101,0.937202784,26723,2252,3300
1479,2011/03/05,男,60,29,13,0.476131589,52603,0,1122
28131,2007/03/14,男,41,45,29,0.706820375,35435,1050,2574
62158,2011/07/31,男,47,20,65,0.746576155,33550,0,974
3382,2010/02/14,男,36,24,42,0.797896799,31395,0,1506
58456,2010/05/13,男,36,41,10,0.711871785,35191,0,1418
40861,2010/09/28,男,32,23,3,0.668682005,37466,0,1280
61849,2011/05/25,男,41,24,3,0.72295545,34658,0,1041
16322,2012/11/02,男,59,22,193,0.7878531,31804,0,514
2536,2007/09/11,男,53,41,16,0.775137961,32328,0,2393
10112,2007/04/13,女,56,17,2,0.800384529,31311,0,2544
45304,2010/07/31,男,40,28,135,0.752939409,33289,0,1339
23096,2010/12/16,男,57,25,22,0.950427645,26377,0,1201
44409,2011/01/25,男,46,17,113,0.53758753,46641,0,1161
11175,2005/05/17,女,35,3,23,0.683333333,36696,0,3240
392,2012/07/01,女,53,3,51,0.683333333,36696,0,638
43923,2011/05/19,男,43,22,68,1.054137844,23795,0,1047
46250,2007/04/16,男,54,28,10,0.879817608,28510,0,2541
53824,2008/05/15,女,52,17,30,0.862817153,29079,0,2146
23475,2012/03/05,男,42,25,19,0.759837997,33024,0,756
62942,2007/12/09,男,59,19,78,0.576021256,43564,0,2304
42583,2012/05/19,女,39,23,12,0.654475654,38343,0,681
36576,2006/02/09,女,41,24,29,0.641906333,39096,0,2972
2355,2005/10/19,男,46,21,40,0.6999339,35855,0,3085
61623,2009/07/29,男,36,40,11,0.602451875,41662,0,1706
14738,2011/12/05,男,38,47,1,0.744227599,33726,1108,847
45641,2006/03/07,男,42,15,191,0.702865703,35712,0,2946
49879,2011/12/28,男,46,6,345,0.572808579,43830,0,824
22040,2010/05/23,男,52,18,127,0.845336521,29701,0,1408
22161,2009/04/19,男,47,12,32,0.791666667,31716,0,1807
20827,2007/11/11,女,47,24,153,0.694132574,36176,0,2332
44754,2007/11/14,女,44,29,5,0.572595709,43857,0,2329
6241,2012/04/12,男,31,13,6,0.813442591,30875,0,718
43649,2009/07/22,男,37,35,101,0.809259593,31037,0,1713
22049,2009/03/11,女,30,18,230,0.732095369,34309,0,1846
58229,2011/01/01,男,36,25,88,0.791031649,31755,0,1185
50198,2012/02/22,女,39,31,88,0.503531782,49887,0,768
24193,2012/01/04,女,40,24,5,0.706591382,35554,0,817
25371,2012/11/29,男,48,33,43,0.706755,35547,1590,487
14524,2011/05/28,男,50,26,21,1.133852785,22158,0,1038
50462,2011/07/04,女,41,34,260,0.760343481,33044,0,1001
8930,2008/04/17,男,59,16,5,0.564269834,44531,0,2174
38792,2007/11/26,男,51,9,598,0.996141039,25227,0,2317
34928,2012/04/22,男,57,31,119,0.851313802,29525,0,708
58075,2009/09/06,男,40,20,75,0.919232373,27344,0,1667
19090,2006/11/17,男,41,23,3,0.673232805,37336,0,2691
14998,2012/01/24,男,48,30,19,0.820018267,30656,0,797
12621,2008/11/19,男,42,37,1,0.803289982,31295,0,1958
59238,2012/02/01,女,35,41,2,0.801451525,31367,872,789
31065,2009/04/13,男,65,11,207,1.435074491,17519,572,1813
15355,2012/01/31,男,61,18,49,1.252053185,20081,0,790
34470,2012/12/13,女,30,18,71,0.736524299,34137,0,473
18897,2006/07/15,女,35,13,303,1.174788805,21402,0,2816
60768,2013/02/14,男,46,14,9,0.687503008,36572,0,410
19339,2007/04/15,男,49,22,121,0.738266933,34061,0,2542
27608,2009/01/10,男,36,38,12,0.757236458,33211,1442,1906
53149,2009/11/17,男,37,21,6,0.719291577,34965,0,1595
1947,2013/02/27,男,27,12,10,0.725626785,34661,0,397
45563,2005/12/04,男,50,21,16,0.676653936,37181,0,3039
59847,2011/10/08,男,56,22,47,0.76040915,33093,0,905
18098,2008/03/07,男,36,19,130,0.67596191,37228,0,2215
59517,2011/12/28,男,36,24,21,0.600973589,41876,0,824
18048,2006/10/19,男,36,12,43,0.847916512,29681,0,2720
2450,2007/07/17,男,63,23,241,0.693230595,36306,0,2449
62120,2013/01/01,男,57,16,5,1.121577915,22441,0,454
26438,2006/11/09,男,48,17,5,0.753915361,33389,0,2699
10321,2009/10/23,男,42,35,18,0.662449871,38002,0,1620
19193,2007/02/12,男,44,26,21,0.78802022,31948,0,2604
22244,2009/08/03,男,46,9,94,0.457448219,55040,0,1701
3157,2008/04/07,男,37,19,2,0.856907395,29383,0,2184
18019,2006/05/08,女,40,17,4,0.731279043,34432,1456,2884
48785,2009/01/01,男,43,23,43,0.83712657,30086,0,1915
16203,2012/12/04,男,32,60,1,0.632166123,39850,2509,482
33992,2012/10/22,男,39,24,3,0.667493707,37741,0,525
6810,2012/10/09,男,34,26,24,0.797200899,31603,0,538
41455,2012/04/17,男,47,19,11,0.642198037,39235,0,713
46007,2006/06/25,男,56,30,94,0.632001003,39870,326,2836
57720,2008/12/19,女,39,2,81,1.03,24464,0,1928
55976,2012/11/26,男,48,2,482,1.03,24464,0,490
49069,2012/10/14,男,55,2,468,1.03,24464,0,533
42870,2012/09/22,男,54,2,395,1.03,24464,0,555
30981,2010/05/02,女,61,2,667,1.03,24464,0,1429
22613,2010/06/18,女,78,2,223,1.03,24464,0,1382
19961,2012/10/17,女,26,2,455,1.03,24464,0,530
19924,2012/07/10,女,45,2,603,1.03,24464,0,629
825,2006/08/17,女,41,2,603,1.03,24464,0,2783
31963,2011/04/08,女,42,20,70,0.848657551,29692,0,1088
7192,2013/03/15,男,28,18,4,0.827180699,30465,0,381
62528,2006/04/18,男,42,34,3,0.779448534,32332,0,2904
22736,2010/07/08,男,36,30,11,0.646200415,38999,0,1362
55054,2006/11/28,男,43,18,48,0.522467923,48243,0,2680
907,2006/10/15,男,38,14,94,1.298481352,19412,0,2724
46631,2011/08/14,男,45,25,20,0.750654284,33594,0,960
12058,2008/03/16,男,47,38,22,0.499137655,50525,0,2206
62352,2011/06/03,女,27,13,78,0.707960249,35622,0,1032
30377,2009/07/14,男,34,42,1,0.73069409,34520,2379,1721
14387,2012/04/26,男,54,25,33,0.832564771,30299,0,704
162,2011/01/04,男,34,11,2,0.718963807,35090,0,1182
28418,2010/03/27,男,49,13,19,0.871605459,28945,0,1465
48396,2008/10/06,男,35,22,30,0.697018455,36196,0,2002
26829,2009/02/01,女,35,9,35,1.35810549,18580,0,1884
15478,2012/03/24,男,45,24,33,0.561522987,44938,0,737
56992,2008/03/06,男,37,30,1,0.683242899,36933,0,2216
60713,2012/07/30,男,58,23,2,1.376188035,18337,247,609
19988,2012/12/01,男,40,39,6,0.551657049,45750,1096,485
30531,2008/08/09,男,56,13,134,0.753778521,33484,0,2060
42243,2011/11/27,男,47,33,14,0.636298939,39667,0,855
48940,2010/06/03,男,41,21,25,0.600360566,42045,0,1397
47231,2005/04/15,男,46,37,1,0.663307234,38059,0,3272
50829,2012/09/09,女,39,17,147,0.812908066,31055,0,568
43509,2013/03/28,女,48,32,25,0.767614096,32889,1523,368
43370,2012/12/27,女,32,17,23,0.832979313,30309,0,459
61833,2010/11/09,女,54,29,87,0.702217278,35954,0,1238
20821,2007/11/12,男,47,22,102,0.867748488,29096,0,2331
58709,2010/10/19,男,43,24,37,0.627453095,40241,0,1259
59668,2011/08/15,女,40,7,671,0.578665689,43648,0,959
54712,2006/03/31,女,46,23,84,0.556756143,45375,0,2922
42284,2012/04/01,男,30,25,15,0.63845804,39573,0,729
17726,2006/06/17,男,46,36,11,0.899271122,28098,467,2844
54950,2006/10/12,女,57,20,13,0.813726854,31053,0,2727
48437,2008/07/12,男,32,28,11,0.828637466,30502,0,2088
19232,2007/02/21,男,56,13,77,1.136083869,22249,0,2595
11513,2007/06/28,男,55,31,13,0.544375054,46436,0,2468
44773,2008/01/08,男,49,20,8,0.839833904,30103,0,2274
35370,2012/08/01,男,54,7,119,1.188126792,21279,0,607
22385,2010/02/01,男,47,33,119,0.731818182,34551,0,1519
53776,2005/10/20,女,52,28,6,0.773564414,32687,1358,3084
39127,2008/11/25,女,37,37,7,0.752303642,33612,0,1952
61948,2011/05/21,男,53,30,10,0.608330406,41567,0,1045
45590,2006/01/13,男,56,22,91,0.708866121,35674,0,2999
11407,2007/05/03,男,57,22,23,0.954165095,26506,0,2524
6120,2011/12/18,男,46,17,64,0.89326847,28316,0,834
28307,2008/01/06,女,32,14,12,1.084804649,23317,0,2276
11238,2005/06/30,男,72,27,48,0.63445445,39868,0,3196
15266,2012/01/15,男,33,20,3,0.710283027,35615,0,806
1042,2007/02/22,男,48,20,58,0.66658955,37951,0,2594
2388,2005/11/26,男,47,27,17,0.732135085,34556,0,3047
51087,2012/01/04,女,39,68,25,0.8114704,31182,1970,817
22599,2010/03/24,男,32,27,11,0.743914565,34014,0,1468
25953,2011/03/29,男,66,25,58,0.767386426,32974,0,1098
39698,2009/02/12,女,58,23,51,0.906801376,27912,0,1873
14791,2012/02/09,男,31,22,7,0.640612777,39525,0,781
15044,2011/10/30,女,74,3,130,0.69,36696,0,883
5982,2011/10/30,男,72,3,130,0.69,36696,0,883
20958,2008/05/19,女,52,14,141,0.953345129,26564,0,2142
9583,2006/03/17,男,57,24,82,0.644905656,39271,0,2936
23280,2011/03/02,男,33,13,16,0.745213912,33986,0,1125
33080,2013/01/06,男,38,17,61,0.761834261,33245,0,449
18676,2005/12/23,女,35,15,102,0.839219045,30181,0,3020
53640,2006/06/27,男,41,15,16,0.968482508,26155,0,2834
53757,2007/09/27,男,41,26,51,0.74170971,34152,0,2377
41473,2012/09/05,女,33,15,130,0.727333333,34830,0,572
46527,2010/10/22,男,53,8,51,1.455,17412,2213,1256
57982,2009/02/14,男,59,10,85,1.259935362,20112,0,1871
9241,2008/09/26,女,40,4,69,0.625,40544,0,2012
21285,2008/05/12,男,40,25,117,0.742503882,34135,0,2149
52725,2009/09/11,男,43,10,123,0.802891536,31568,0,1662
60053,2012/04/07,女,39,29,4,0.693642658,36542,0,723
54948,2006/10/15,男,53,44,33,0.800357729,31672,1470,2724
20296,2005/05/20,男,50,16,157,0.822808361,30808,0,3237
43621,2009/09/10,男,45,27,110,1.446666667,17523,728,1663
44966,2006/06/09,男,40,10,32,0.913822427,27752,0,2852
26966,2006/05/15,男,55,20,170,0.790812311,32069,0,2877
17636,2006/05/15,女,57,23,23,0.672263621,37736,0,2877
6132,2012/02/27,女,34,15,15,0.56704866,44739,0,763
1202,2007/07/02,男,41,21,43,0.770369549,32932,0,2464
1097,2007/03/22,男,40,41,39,0.767652576,33049,890,2566
8102,2013/01/01,男,37,21,125,1.196190476,21210,1085,454
8350,2011/10/27,男,44,12,21,0.668467253,37958,0,886
39774,2009/01/09,男,54,18,4,0.850752288,29829,0,1907
37521,2010/12/29,男,38,25,3,0.649871191,39050,0,1188
8686,2008/01/20,男,59,22,149,0.702419109,36129,0,2262
33585,2012/07/21,男,40,23,5,0.668628639,37955,0,618
19821,2012/03/25,男,38,21,51,0.844727557,30043,0,736
11129,2005/04/27,男,33,26,61,0.659661339,38475,0,3260
54859,2006/08/13,男,46,15,11,0.934041355,27179,0,2787
28354,2009/03/30,男,33,29,145,0.786653241,32276,0,1827
12572,2008/09/05,男,40,30,166,0.785997895,32303,0,2033
23304,2011/04/29,男,42,25,39,0.678519251,37427,0,1067
17035,2012/03/06,男,29,37,23,0.810425695,31337,0,755
26466,2010/10/09,男,38,19,3,0.704276604,36066,0,1269
42848,2012/12/10,女,22,4,37,0.835004602,30420,0,476
53544,2006/03/10,男,64,16,79,1.174155034,21634,0,2943
19441,2008/04/05,男,32,26,121,0.658055268,38612,0,2186
25806,2010/04/19,男,38,23,49,0.86330321,29435,0,1442
62564,2006/06/24,男,48,25,94,0.634846857,40028,0,2837
36541,2005/12/22,男,47,27,70,0.736671498,34496,0,3021
21251,2008/05/17,男,47,26,4,0.761100329,33390,0,2144
2356,2005/10/07,男,52,27,11,0.75183534,33803,0,3097
52988,2012/05/02,男,37,20,60,0.642380014,39567,0,698
57371,2008/02/20,男,41,24,34,0.652305027,38967,0,2231
35786,2005/12/06,男,54,35,17,0.767441355,33123,0,3037
58862,2011/07/12,男,39,30,36,0.78238614,32496,0,993
12682,2008/10/12,男,49,13,14,0.992688869,25613,0,1996
43995,2011/03/22,男,59,19,80,0.734848713,34603,0,1105
1211,2007/07/07,男,57,27,107,0.709844513,35823,0,2459
44512,2012/03/03,男,40,17,100,0.667486679,38097,0,758
23908,2012/05/23,男,44,28,74,0.732067248,34737,0,677
31757,2011/02/27,男,53,32,17,0.685332291,37106,0,1128
17283,2010/07/23,女,38,25,25,0.842506046,30187,0,1347
56929,2007/12/01,男,34,24,60,0.769320106,33064,179,2312
61850,2011/05/26,男,47,24,28,0.630048794,40374,0,1040
61541,2009/08/19,男,38,31,21,0.789746073,32214,0,1685
31706,2010/08/05,女,30,4,43,0.6275,40544,0,1334
47161,2005/03/05,男,60,15,25,1.211420817,21002,0,3313
55888,2012/09/13,女,54,3,27,0.693333333,36696,0,564
30919,2009/03/23,女,65,4,25,0.52,48928,0,1834
17324,2012/07/05,男,41,45,18,0.902372863,28198,908,634
51039,2012/04/11,男,60,20,26,1.461623298,17409,354,719
19216,2007/02/23,女,48,29,12,0.739861604,34394,0,2593
56613,2007/06/24,男,41,30,70,0.724473572,35133,0,2472
29093,2005/02/21,男,41,19,86,0.730594989,34841,0,3325
4869,2010/10/20,男,45,14,46,0.918451019,27715,0,1258
41405,2011/11/08,男,41,32,156,0.73854681,34469,0,874
24899,2012/10/26,女,50,25,30,0.807319656,31537,0,521
1001,2007/01/23,男,38,20,17,0.576792008,44146,0,2624
15347,2012/03/11,男,41,20,20,0.758771715,33559,0,750
45875,2006/09/01,男,36,56,20,0.646995782,39358,1086,2768
55061,2007/01/05,男,47,15,16,1.153201866,22084,0,2642
27007,2007/04/10,男,49,7,3,1.41,18062,0,2547
56297,2005/06/24,男,56,23,19,0.622852636,40892,0,3202
12661,2010/04/10,男,42,17,71,0.666689088,38207,0,1451
23705,2012/03/25,男,67,25,180,0.639326641,39845,0,736
25936,2010/09/13,男,40,15,213,0.757971321,33613,0,1295
837,2006/09/02,男,67,16,11,0.988815723,25771,0,2767
32718,2012/03/09,男,41,35,23,0.813993677,31312,474,752
30217,2008/05/11,女,40,17,90,0.583404659,43696,0,2150
35678,2007/07/03,男,44,17,65,0.716323199,35588,0,2463
32624,2012/01/26,男,32,28,6,0.63828781,39943,390,795
39703,2008/12/02,男,47,33,22,0.769964969,33114,1039,1945
20445,2005/10/24,男,38,26,137,0.699520726,36451,0,3080
55841,2012/07/11,男,34,28,13,0.815599411,31264,0,628
18990,2006/09/27,女,38,24,96,0.663896902,38410,0,2742
3491,2008/09/01,男,54,11,228,1.184261838,21540,0,2037
44138,2012/10/08,男,52,15,106,1.21808212,20945,0,539
286,2011/08/15,男,40,26,13,0.785209898,32492,0,959
11463,2007/09/07,男,52,23,56,0.896920481,28446,0,2397
62774,2005/02/23,男,50,24,31,0.756420101,33730,0,3323
3223,2008/06/15,男,50,23,35,0.823240305,30994,0,2115
17426,2010/05/13,男,57,29,20,0.466776973,54666,0,1418
4530,2010/04/06,女,60,22,69,0.824467707,30951,0,1455
10342,2010/02/16,女,28,14,50,0.82517994,30927,0,1504
7122,2013/01/12,男,29,31,12,0.690924226,36939,1337,443
22984,2011/08/05,男,63,12,82,0.961171951,26554,0,969
2998,2007/09/09,男,48,25,65,0.835912425,30534,0,2395
10387,2010/08/18,男,39,34,23,0.684644227,37285,0,1321
38638,2007/07/25,女,43,17,144,0.839779598,30399,0,2441
3771,2009/02/27,男,56,15,250,1.055022935,24199,0,1858
13035,2012/09/18,男,47,13,12,0.680675553,37510,0,559
56804,2007/10/08,男,37,36,14,0.608279977,41982,0,2366
1246,2007/12/10,男,47,31,88,0.900789687,28353,96,2303
59233,2012/01/09,男,47,22,128,0.810506442,31514,0,812
3037,2008/01/23,男,38,30,9,0.603947225,42293,0,2259
13815,2010/09/14,男,31,28,16,0.648283546,39401,0,1294
44579,2006/06/10,男,42,33,7,0.835073856,30600,1556,2851
15010,2012/03/18,男,31,52,4,0.598290684,42713,2001,743
31894,2010/11/19,女,58,26,69,0.665292877,38412,0,1228
55215,2007/04/06,女,65,26,143,0.759437197,33653,0,2551
55817,2012/06/22,男,46,10,105,0.682079253,37475,0,647
61206,2013/01/19,男,48,38,49,0.769887955,33201,2126,436
29960,2008/08/25,男,36,16,174,0.749803766,34092,0,2044
59853,2012/04/18,男,39,20,40,0.667704002,38284,0,712
49793,2010/08/21,男,37,26,112,0.765912358,33386,0,1318
15298,2012/01/17,男,33,28,144,0.745618603,34295,0,804
29206,2005/06/10,男,43,28,101,0.618257779,41361,0,3216
14493,2011/03/17,男,32,38,9,0.805636026,31744,0,1110
4731,2010/09/26,男,37,21,208,0.633214913,40393,0,1282
10018,2007/02/18,男,35,17,20,0.670593247,38146,0,2598
16464,2012/09/14,男,39,23,146,0.669576823,38211,276,563
44825,2009/03/02,男,41,32,28,0.808834761,31633,0,1855
16137,2012/12/06,男,33,31,12,0.734266039,34852,0,480
4019,2011/12/01,男,37,24,31,0.588716645,43472,0,851
3755,2009/06/08,男,46,27,28,0.872043,29349,1652,1757
4741,2010/07/22,男,38,27,170,0.816599879,31343,0,1348
47740,2007/08/15,男,35,31,11,0.700904586,36525,0,2420
33281,2012/05/17,男,55,11,18,0.822067172,31144,0,683
19088,2006/11/09,男,43,24,71,0.699375154,36617,0,2699
57191,2008/04/14,女,46,31,64,0.656041037,39038,0,2177
12948,2009/06/28,男,54,22,22,0.675267085,37928,0,1737
37517,2010/12/20,男,37,28,20,0.53040169,48296,0,1197
49230,2009/06/29,男,38,32,87,0.636509068,40250,145,1736
20255,2005/04/05,男,47,11,107,0.948697697,27006,0,3282
49032,2009/07/23,男,47,35,21,0.735097111,34857,0,1712
26722,2007/06/21,男,42,18,23,0.753368712,34013,0,2475
39505,2008/11/01,男,37,41,70,0.75273507,34043,760,1976
29171,2005/05/07,男,42,39,4,0.577644487,44364,0,3250
35838,2008/01/30,女,42,25,102,0.680934378,37640,0,2252
49469,2009/12/06,男,50,19,82,0.875162854,29290,0,1576
14487,2011/06/06,男,48,5,111,0.676,37920,0,1029
26882,2007/07/16,男,34,27,25,0.758956094,33777,0,2450
59311,2012/03/13,男,42,13,65,0.746153846,34359,0,748
50275,2011/11/16,女,30,13,312,0.746153846,34359,0,866
39893,2009/06/19,男,42,26,134,0.812376184,31559,0,1746
37328,2009/02/22,男,38,24,1,0.696890713,36793,0,1863
7489,2012/12/08,女,35,3,290,0.843333333,30408,0,478
26282,2010/12/07,男,30,15,72,0.793748917,32308,0,1210
37840,2012/11/03,女,33,23,251,0.620262642,41349,0,513
39574,2010/05/10,男,40,19,6,0.7319637,35041,0,1421
2184,2005/05/27,男,58,25,22,0.686954077,37345,0,3230
30832,2009/02/10,男,41,27,4,0.704414793,36423,0,1875
50000,2011/01/24,男,58,33,62,0.90389249,28388,0,1162
9613,2006/04/12,男,34,24,72,0.751832352,34131,0,2910
31701,2010/10/11,男,38,31,29,0.738297468,34760,0,1267
23110,2010/12/15,女,32,32,32,0.646580764,39696,0,1202
48875,2009/02/23,男,65,37,3,0.556500965,46127,0,1862
18151,2009/10/21,男,53,20,30,0.79152312,32440,0,1622
44788,2008/03/03,男,48,29,6,0.691046853,37159,0,2219
44014,2011/03/06,男,44,41,3,0.77478337,33144,0,1121
61,2010/06/07,男,30,29,2,0.677107754,37929,0,1393
7539,2009/04/10,男,55,29,26,0.610027786,42107,0,1816
47315,2005/07/16,男,40,45,19,0.913778987,28116,0,3180
776,2006/07/02,男,67,9,418,0.712155607,36078,0,2829
17640,2007/07/08,男,46,26,19,0.666721762,38539,0,2458
61772,2010/09/20,女,38,23,24,0.714744924,35950,0,1288
39989,2012/10/10,男,37,31,11,0.844863754,30423,347,537
59227,2011/04/26,男,54,24,6,0.870313114,29542,0,1070
39408,2008/08/31,男,60,23,120,0.659066561,39017,0,2038
17477,2010/12/04,男,34,20,44,0.762235824,33737,0,1213
49650,2010/04/25,女,40,18,2,0.838875298,30657,0,1436
39852,2009/08/05,男,36,32,19,0.788564596,32618,0,1699
62829,2008/03/14,男,48,29,23,0.748851987,34355,0,2208
23186,2011/05/14,女,31,22,20,0.727587455,35361,0,1052
55230,2007/04/12,男,44,22,6,0.642153232,40070,0,2545
40143,2009/09/01,男,40,29,7,0.63602259,40461,0,1672
60857,2012/08/12,男,57,21,35,0.471701488,54564,0,596
43897,2011/03/10,男,40,46,12,0.768276027,33504,0,1117
26129,2013/01/06,男,45,15,150,0.829371395,31037,0,449
62629,2006/09/18,男,38,24,7,0.768881123,33480,0,2751
